"pedigree","parent1","parent2","yield","twt","prot","ht"
"MN10245/MN11315","MN10245","MN11315",71.45075519,61.332431532858,14.4103709218178,79.3289688051024
"MN10245/MN11328","MN10245","MN11328",75.391441155,61.732431532858,13.7603709218178,77.9789688051024
"MN10245/MN11439","MN10245","MN11439",75.448552545,63.232431532858,14.0103709218178,82.4789688051024
"MN10245/MN11469","MN10245","MN11469",81.38813719,62.282431532858,13.0603709218178,79.1289688051024
"MN10245/MN11013","MN10245","MN11013",72.30742605,62.632431532858,14.4103709218178,79.9789688051024
"MN10245/MN11076","MN10245","MN11076",75.04877281,62.582431532858,13.8603709218178,76.6289688051024
"MN10245/MN11174","MN10245","MN11174",82.359030835,63.282431532858,13.2103709218178,78.8289688051024
"MN10245/MN11194","MN10245","MN11194",77.932898045,62.232431532858,14.1103709218178,79.1289688051024
"MN10245/MN11197","MN10245","MN11197",75.876887975,62.982431532858,13.7103709218178,76.8289688051024
"MN10245/MN11252","MN10245","MN11252",80.75991189,62.432431532858,13.1103709218178,78.4789688051024
"MN10245/MN11274","MN10245","MN11274",72.93565135,63.282431532858,13.3603709218178,83.9789688051024
"MN10245/MN11368","MN10245","MN11368",80.617133415,62.732431532858,13.2603709218178,80.9789688051024
"MN10245/MN11404","MN10245","MN11404",81.873584015,62.632431532858,13.9603709218178,82.3289688051024
"MN10245/MN11468","MN10245","MN11468",78.16134361,63.782431532858,13.8103709218178,78.3289688051024
"MN10245/MN11494","MN10245","MN11494",79.446349905,62.282431532858,13.1103709218178,79.4789688051024
"MN10245/MN11495","MN10245","MN11495",82.930144745,62.982431532858,14.0103709218178,83.4789688051024
"MN10245/MN11159","MN10245","MN11159",87.898835745,62.282431532858,13.6103709218178,79.3289688051024
"MN10245/MN11264","MN10245","MN11264",79.38923851,61.782431532858,13.9103709218178,80.6289688051024
"MN10245/MN11506","MN10245","MN11506",83.32992448,62.532431532858,13.7103709218178,82.4789688051024
"MN10245/Albany","MN10245","Albany",86.956497795,62.532431532858,13.2103709218178,82.6289688051024
"MN10245/Briggs","MN10245","Briggs",75.99111076,62.382431532858,14.0103709218178,81.3289688051024
"MN10245/Vantage","MN10245","Vantage",76.562224665,63.632431532858,14.3103709218178,80.4789688051024
"MN10279/MN10288","MN10279","MN10288",87.61327879,62.532431532858,14.2603709218178,75.9289688051024
"MN10279/MN10289","MN10279","MN10289",87.12783197,62.032431532858,14.2603709218178,75.1289688051024
"MN10279/MN10292","MN10279","MN10292",85.75715859,63.232431532858,14.0603709218178,75.1289688051024
"MN10279/MN10318","MN10279","MN10318",86.81371932,61.532431532858,14.6103709218178,77.1289688051024
"MN10279/MN10328","MN10279","MN10328",81.016913155,62.082431532858,14.8603709218178,76.1289688051024
"MN10279/MN10336","MN10279","MN10336",87.44194462,61.582431532858,15.2103709218178,75.2789688051024
"MN10279/MN10369","MN10279","MN10369",78.47545626,61.832431532858,14.5103709218178,73.4789688051024
"MN10279/MN10378","MN10279","MN10378",88.75550661,61.682431532858,14.1103709218178,74.1289688051024
"MN10279/MN10382","MN10279","MN10382",82.016362495,62.432431532858,14.1103709218178,73.6289688051024
"MN10279/MN10389","MN10279","MN10389",87.470500315,61.232431532858,13.8103709218178,74.7789688051024
"MN10279/MN10412","MN10279","MN10412",86.099826935,62.082431532858,14.0603709218178,75.4789688051024
"MN10279/MN10431","MN10279","MN10431",83.47270296,62.032431532858,14.8103709218178,77.2789688051024
"MN10279/MN09028","MN10279","MN09028",83.672592825,61.832431532858,14.3103709218178,79.4789688051024
"MN10279/MN09136","MN10279","MN09136",85.87138137,61.532431532858,14.9103709218178,72.4789688051024
"MN10279/MN09175","MN10279","MN09175",89.04106356,61.832431532858,14.6103709218178,79.1289688051024
"MN10279/MN09229","MN10279","MN09229",82.73025488,61.682431532858,15.0603709218178,74.6289688051024
"MN10279/MN09245","MN10279","MN09245",88.24150409,62.082431532858,14.9103709218178,78.7789688051024
"MN10279/MN09246","MN10279","MN09246",91.639631845,62.532431532858,14.2103709218178,75.1289688051024
"MN10279/Glenn","MN10279","Glenn",79.4749056,63.132431532858,14.3103709218178,79.7789688051024
"MN10279/Norden","MN10279","Norden",79.61768408,61.882431532858,14.9103709218178,76.1289688051024
"MN10279/Linkert","MN10279","Linkert",76.733558845,61.182431532858,14.9603709218178,71.4789688051024
"MN10279/Oklee","MN10279","Oklee",85.557268725,61.932431532858,14.7103709218178,77.7789688051024
"MN10279/Prosper","MN10279","Prosper",90.754405285,61.582431532858,13.7103709218178,81.1289688051024
"MN10279/MN11029","MN10279","MN11029",84.043816865,61.732431532858,14.1103709218178,75.6289688051024
"MN10279/MN11052","MN10279","MN11052",81.58802706,61.032431532858,15.0603709218178,78.4789688051024
"MN10279/MN11064","MN10279","MN11064",87.042164885,60.832431532858,13.8103709218178,71.2789688051024
"MN10279/MN11101","MN10279","MN11101",85.243156075,62.532431532858,14.0103709218178,73.4789688051024
"MN10279/MN11188","MN10279","MN11188",84.21515104,60.482431532858,14.5103709218178,76.1289688051024
"MN10279/MN11234","MN10279","MN11234",85.87138137,61.532431532858,14.2103709218178,75.4789688051024
"MN10279/MN11315","MN10279","MN11315",76.87633732,60.282431532858,15.0103709218178,74.4789688051024
"MN10279/MN11328","MN10279","MN11328",80.817023285,60.682431532858,14.3603709218178,73.1289688051024
"MN10279/MN11439","MN10279","MN11439",80.874134675,62.182431532858,14.6103709218178,77.6289688051024
"MN10279/MN11469","MN10279","MN11469",86.81371932,61.232431532858,13.6603709218178,74.2789688051024
"MN10279/MN11013","MN10279","MN11013",77.73300818,61.582431532858,15.0103709218178,75.1289688051024
"MN10279/MN11076","MN10279","MN11076",80.47435494,61.532431532858,14.4603709218178,71.7789688051024
"MN10279/MN11174","MN10279","MN11174",87.784612965,62.232431532858,13.8103709218178,73.9789688051024
"MN10279/MN11194","MN10279","MN11194",83.358480175,61.182431532858,14.7103709218178,74.2789688051024
"MN10279/MN11197","MN10279","MN11197",81.302470105,61.932431532858,14.3103709218178,71.9789688051024
"MN10279/MN11252","MN10279","MN11252",86.18549402,61.382431532858,13.7103709218178,73.6289688051024
"MN10279/MN11274","MN10279","MN11274",78.36123348,62.232431532858,13.9603709218178,79.1289688051024
"MN10279/MN11368","MN10279","MN11368",86.042715545,61.682431532858,13.8603709218178,76.1289688051024
"MN10279/MN11404","MN10279","MN11404",87.299166145,61.582431532858,14.5603709218178,77.4789688051024
"MN10279/MN11468","MN10279","MN11468",83.58692574,62.732431532858,14.4103709218178,73.4789688051024
"MN10279/MN11494","MN10279","MN11494",84.871932035,61.232431532858,13.7103709218178,74.6289688051024
"MN10279/MN11495","MN10279","MN11495",88.355726875,61.932431532858,14.6103709218178,78.6289688051024
"MN10279/MN11159","MN10279","MN11159",93.324417875,61.232431532858,14.2103709218178,74.4789688051024
"MN10279/MN11264","MN10279","MN11264",84.81482064,60.732431532858,14.5103709218178,75.7789688051024
"MN10279/MN11506","MN10279","MN11506",88.75550661,61.482431532858,14.3103709218178,77.6289688051024
"MN10279/Albany","MN10279","Albany",92.382079925,61.482431532858,13.8103709218178,77.7789688051024
"MN10279/Briggs","MN10279","Briggs",81.41669289,61.332431532858,14.6103709218178,76.4789688051024
"MN10279/Vantage","MN10279","Vantage",81.987806795,62.582431532858,14.9103709218178,75.6289688051024
"MN10288/MN10289","MN10288","MN10289",84.50070799,63.882431532858,14.6103709218178,78.4289688051024
"MN10288/MN10292","MN10288","MN10292",83.13003461,65.082431532858,14.4103709218178,78.4289688051024
"MN10288/MN10318","MN10288","MN10318",84.18659534,63.382431532858,14.9603709218178,80.4289688051024
"MN10288/MN10328","MN10288","MN10328",78.389789175,63.932431532858,15.2103709218178,79.4289688051024
"MN10288/MN10336","MN10288","MN10336",84.81482064,63.432431532858,15.5603709218178,78.5789688051024
"MN10288/MN10369","MN10288","MN10369",75.84833228,63.682431532858,14.8603709218178,76.7789688051024
"MN10288/MN10378","MN10288","MN10378",86.12838263,63.532431532858,14.4603709218178,77.4289688051024
"MN10288/MN10382","MN10288","MN10382",79.389238515,64.282431532858,14.4603709218178,76.9289688051024
"MN10288/MN10389","MN10288","MN10389",84.843376335,63.082431532858,14.1603709218178,78.0789688051024
"MN10288/MN10412","MN10288","MN10412",83.472702955,63.932431532858,14.4103709218178,78.7789688051024
"MN10288/MN10431","MN10288","MN10431",80.84557898,63.882431532858,15.1603709218178,80.5789688051024
"MN10288/MN09028","MN10288","MN09028",81.045468845,63.682431532858,14.6603709218178,82.7789688051024
"MN10288/MN09136","MN10288","MN09136",83.24425739,63.382431532858,15.2603709218178,75.7789688051024
"MN10288/MN09175","MN10288","MN09175",86.41393958,63.682431532858,14.9603709218178,82.4289688051024
"MN10288/MN09229","MN10288","MN09229",80.1031309,63.532431532858,15.4103709218178,77.9289688051024
"MN10288/MN09245","MN10288","MN09245",85.61438011,63.932431532858,15.2603709218178,82.0789688051024
"MN10288/MN09246","MN10288","MN09246",89.012507865,64.382431532858,14.5603709218178,78.4289688051024
"MN10288/Glenn","MN10288","Glenn",76.84778162,64.982431532858,14.6603709218178,83.0789688051024
"MN10288/Norden","MN10288","Norden",76.9905601,63.732431532858,15.2603709218178,79.4289688051024
"MN10288/Linkert","MN10288","Linkert",74.106434865,63.032431532858,15.3103709218178,74.7789688051024
"MN10288/Oklee","MN10288","Oklee",82.930144745,63.782431532858,15.0603709218178,81.0789688051024
"MN10288/Prosper","MN10288","Prosper",88.127281305,63.432431532858,14.0603709218178,84.4289688051024
"MN10288/MN11029","MN10288","MN11029",81.416692885,63.582431532858,14.4603709218178,78.9289688051024
"MN10288/MN11052","MN10288","MN11052",78.96090308,62.882431532858,15.4103709218178,81.7789688051024
"MN10288/MN11064","MN10288","MN11064",84.415040905,62.682431532858,14.1603709218178,74.5789688051024
"MN10288/MN11101","MN10288","MN11101",82.616032095,64.382431532858,14.3603709218178,76.7789688051024
"MN10288/MN11188","MN10288","MN11188",81.58802706,62.332431532858,14.8603709218178,79.4289688051024
"MN10288/MN11234","MN10288","MN11234",83.24425739,63.382431532858,14.5603709218178,78.7789688051024
"MN10288/MN11315","MN10288","MN11315",74.24921334,62.132431532858,15.3603709218178,77.7789688051024
"MN10288/MN11328","MN10288","MN11328",78.189899305,62.532431532858,14.7103709218178,76.4289688051024
"MN10288/MN11439","MN10288","MN11439",78.247010695,64.032431532858,14.9603709218178,80.9289688051024
"MN10288/MN11469","MN10288","MN11469",84.18659534,63.082431532858,14.0103709218178,77.5789688051024
"MN10288/MN11013","MN10288","MN11013",75.1058842,63.432431532858,15.3603709218178,78.4289688051024
"MN10288/MN11076","MN10288","MN11076",77.84723096,63.382431532858,14.8103709218178,75.0789688051024
"MN10288/MN11174","MN10288","MN11174",85.157488985,64.082431532858,14.1603709218178,77.2789688051024
"MN10288/MN11194","MN10288","MN11194",80.731356195,63.032431532858,15.0603709218178,77.5789688051024
"MN10288/MN11197","MN10288","MN11197",78.675346125,63.782431532858,14.6603709218178,75.2789688051024
"MN10288/MN11252","MN10288","MN11252",83.55837004,63.232431532858,14.0603709218178,76.9289688051024
"MN10288/MN11274","MN10288","MN11274",75.7341095,64.082431532858,14.3103709218178,82.4289688051024
"MN10288/MN11368","MN10288","MN11368",83.415591565,63.532431532858,14.2103709218178,79.4289688051024
"MN10288/MN11404","MN10288","MN11404",84.672042165,63.432431532858,14.9103709218178,80.7789688051024
"MN10288/MN11468","MN10288","MN11468",80.95980176,64.582431532858,14.7603709218178,76.7789688051024
"MN10288/MN11494","MN10288","MN11494",82.244808055,63.082431532858,14.0603709218178,77.9289688051024
"MN10288/MN11495","MN10288","MN11495",85.728602895,63.782431532858,14.9603709218178,81.9289688051024
"MN10288/MN11159","MN10288","MN11159",90.697293895,63.082431532858,14.5603709218178,77.7789688051024
"MN10288/MN11264","MN10288","MN11264",82.18769666,62.582431532858,14.8603709218178,79.0789688051024
"MN10288/MN11506","MN10288","MN11506",86.12838263,63.332431532858,14.6603709218178,80.9289688051024
"MN10288/Albany","MN10288","Albany",89.754955945,63.332431532858,14.1603709218178,81.0789688051024
"MN10288/Briggs","MN10288","Briggs",78.78956891,63.182431532858,14.9603709218178,79.7789688051024
"MN10288/Vantage","MN10288","Vantage",79.360682815,64.432431532858,15.2603709218178,78.9289688051024
"MN10289/MN10292","MN10289","MN10292",82.64458779,64.582431532858,14.4103709218178,77.6289688051024
"MN10289/MN10318","MN10289","MN10318",83.70114852,62.882431532858,14.9603709218178,79.6289688051024
"MN10289/MN10328","MN10289","MN10328",77.904342355,63.432431532858,15.2103709218178,78.6289688051024
"MN10289/MN10336","MN10289","MN10336",84.32937382,62.932431532858,15.5603709218178,77.7789688051024
"MN10289/MN10369","MN10289","MN10369",75.36288546,63.182431532858,14.8603709218178,75.9789688051024
"MN10289/MN10378","MN10289","MN10378",85.64293581,63.032431532858,14.4603709218178,76.6289688051024
"MN10289/MN10382","MN10289","MN10382",78.903791695,63.782431532858,14.4603709218178,76.1289688051024
"MN10289/MN10389","MN10289","MN10389",84.357929515,62.582431532858,14.1603709218178,77.2789688051024
"MN10289/MN10412","MN10289","MN10412",82.987256135,63.432431532858,14.4103709218178,77.9789688051024
"MN10289/MN10431","MN10289","MN10431",80.36013216,63.382431532858,15.1603709218178,79.7789688051024
"MN10289/MN09028","MN10289","MN09028",80.560022025,63.182431532858,14.6603709218178,81.9789688051024
"MN10289/MN09136","MN10289","MN09136",82.75881057,62.882431532858,15.2603709218178,74.9789688051024
"MN10289/MN09175","MN10289","MN09175",85.92849276,63.182431532858,14.9603709218178,81.6289688051024
"MN10289/MN09229","MN10289","MN09229",79.61768408,63.032431532858,15.4103709218178,77.1289688051024
"MN10289/MN09245","MN10289","MN09245",85.12893329,63.432431532858,15.2603709218178,81.2789688051024
"MN10289/MN09246","MN10289","MN09246",88.527061045,63.882431532858,14.5603709218178,77.6289688051024
"MN10289/Glenn","MN10289","Glenn",76.3623348,64.482431532858,14.6603709218178,82.2789688051024
"MN10289/Norden","MN10289","Norden",76.50511328,63.232431532858,15.2603709218178,78.6289688051024
"MN10289/Linkert","MN10289","Linkert",73.620988045,62.532431532858,15.3103709218178,73.9789688051024
"MN10289/Oklee","MN10289","Oklee",82.444697925,63.282431532858,15.0603709218178,80.2789688051024
"MN10289/Prosper","MN10289","Prosper",87.641834485,62.932431532858,14.0603709218178,83.6289688051024
"MN10289/MN11029","MN10289","MN11029",80.931246065,63.082431532858,14.4603709218178,78.1289688051024
"MN10289/MN11052","MN10289","MN11052",78.47545626,62.382431532858,15.4103709218178,80.9789688051024
"MN10289/MN11064","MN10289","MN11064",83.929594085,62.182431532858,14.1603709218178,73.7789688051024
"MN10289/MN11101","MN10289","MN11101",82.130585275,63.882431532858,14.3603709218178,75.9789688051024
"MN10289/MN11188","MN10289","MN11188",81.10258024,61.832431532858,14.8603709218178,78.6289688051024
"MN10289/MN11234","MN10289","MN11234",82.75881057,62.882431532858,14.5603709218178,77.9789688051024
"MN10289/MN11315","MN10289","MN11315",73.76376652,61.632431532858,15.3603709218178,76.9789688051024
"MN10289/MN11328","MN10289","MN11328",77.704452485,62.032431532858,14.7103709218178,75.6289688051024
"MN10289/MN11439","MN10289","MN11439",77.761563875,63.532431532858,14.9603709218178,80.1289688051024
"MN10289/MN11469","MN10289","MN11469",83.70114852,62.582431532858,14.0103709218178,76.7789688051024
"MN10289/MN11013","MN10289","MN11013",74.62043738,62.932431532858,15.3603709218178,77.6289688051024
"MN10289/MN11076","MN10289","MN11076",77.36178414,62.882431532858,14.8103709218178,74.2789688051024
"MN10289/MN11174","MN10289","MN11174",84.672042165,63.582431532858,14.1603709218178,76.4789688051024
"MN10289/MN11194","MN10289","MN11194",80.245909375,62.532431532858,15.0603709218178,76.7789688051024
"MN10289/MN11197","MN10289","MN11197",78.189899305,63.282431532858,14.6603709218178,74.4789688051024
"MN10289/MN11252","MN10289","MN11252",83.07292322,62.732431532858,14.0603709218178,76.1289688051024
"MN10289/MN11274","MN10289","MN11274",75.24866268,63.582431532858,14.3103709218178,81.6289688051024
"MN10289/MN11368","MN10289","MN11368",82.930144745,63.032431532858,14.2103709218178,78.6289688051024
"MN10289/MN11404","MN10289","MN11404",84.186595345,62.932431532858,14.9103709218178,79.9789688051024
"MN10289/MN11468","MN10289","MN11468",80.47435494,64.082431532858,14.7603709218178,75.9789688051024
"MN10289/MN11494","MN10289","MN11494",81.759361235,62.582431532858,14.0603709218178,77.1289688051024
"MN10289/MN11495","MN10289","MN11495",85.243156075,63.282431532858,14.9603709218178,81.1289688051024
"MN10289/MN11159","MN10289","MN11159",90.211847075,62.582431532858,14.5603709218178,76.9789688051024
"MN10289/MN11264","MN10289","MN11264",81.70224984,62.082431532858,14.8603709218178,78.2789688051024
"MN10289/MN11506","MN10289","MN11506",85.64293581,62.832431532858,14.6603709218178,80.1289688051024
"MN10289/Albany","MN10289","Albany",89.269509125,62.832431532858,14.1603709218178,80.2789688051024
"MN10289/Briggs","MN10289","Briggs",78.30412209,62.682431532858,14.9603709218178,78.9789688051024
"MN10289/Vantage","MN10289","Vantage",78.875235995,63.932431532858,15.2603709218178,78.1289688051024
"MN10292/MN10318","MN10292","MN10318",82.33047514,64.082431532858,14.7603709218178,79.6289688051024
"MN10292/MN10328","MN10292","MN10328",76.533668975,64.632431532858,15.0103709218178,78.6289688051024
"MN10292/MN10336","MN10292","MN10336",82.95870044,64.132431532858,15.3603709218178,77.7789688051024
"MN10292/MN10369","MN10292","MN10369",73.99221208,64.382431532858,14.6603709218178,75.9789688051024
"MN10292/MN10378","MN10292","MN10378",84.27226243,64.232431532858,14.2603709218178,76.6289688051024
"MN10292/MN10382","MN10292","MN10382",77.533118315,64.982431532858,14.2603709218178,76.1289688051024
"MN10292/MN10389","MN10292","MN10389",82.987256135,63.782431532858,13.9603709218178,77.2789688051024
"MN10292/MN10412","MN10292","MN10412",81.616582755,64.632431532858,14.2103709218178,77.9789688051024
"MN10292/MN10431","MN10292","MN10431",78.98945878,64.582431532858,14.9603709218178,79.7789688051024
"MN10292/MN09028","MN10292","MN09028",79.189348645,64.382431532858,14.4603709218178,81.9789688051024
"MN10292/MN09136","MN10292","MN09136",81.38813719,64.082431532858,15.0603709218178,74.9789688051024
"MN10292/MN09175","MN10292","MN09175",84.55781938,64.382431532858,14.7603709218178,81.6289688051024
"MN10292/MN09229","MN10292","MN09229",78.2470107,64.232431532858,15.2103709218178,77.1289688051024
"MN10292/MN09245","MN10292","MN09245",83.75825991,64.632431532858,15.0603709218178,81.2789688051024
"MN10292/MN09246","MN10292","MN09246",87.156387665,65.082431532858,14.3603709218178,77.6289688051024
"MN10292/Glenn","MN10292","Glenn",74.99166142,65.682431532858,14.4603709218178,82.2789688051024
"MN10292/Norden","MN10292","Norden",75.1344399,64.432431532858,15.0603709218178,78.6289688051024
"MN10292/Linkert","MN10292","Linkert",72.250314665,63.732431532858,15.1103709218178,73.9789688051024
"MN10292/Oklee","MN10292","Oklee",81.074024545,64.482431532858,14.8603709218178,80.2789688051024
"MN10292/Prosper","MN10292","Prosper",86.271161105,64.132431532858,13.8603709218178,83.6289688051024
"MN10292/MN11029","MN10292","MN11029",79.560572685,64.282431532858,14.2603709218178,78.1289688051024
"MN10292/MN11052","MN10292","MN11052",77.10478288,63.582431532858,15.2103709218178,80.9789688051024
"MN10292/MN11064","MN10292","MN11064",82.558920705,63.382431532858,13.9603709218178,73.7789688051024
"MN10292/MN11101","MN10292","MN11101",80.759911895,65.082431532858,14.1603709218178,75.9789688051024
"MN10292/MN11188","MN10292","MN11188",79.73190686,63.032431532858,14.6603709218178,78.6289688051024
"MN10292/MN11234","MN10292","MN11234",81.38813719,64.082431532858,14.3603709218178,77.9789688051024
"MN10292/MN11315","MN10292","MN11315",72.39309314,62.832431532858,15.1603709218178,76.9789688051024
"MN10292/MN11328","MN10292","MN11328",76.333779105,63.232431532858,14.5103709218178,75.6289688051024
"MN10292/MN11439","MN10292","MN11439",76.390890495,64.732431532858,14.7603709218178,80.1289688051024
"MN10292/MN11469","MN10292","MN11469",82.33047514,63.782431532858,13.8103709218178,76.7789688051024
"MN10292/MN11013","MN10292","MN11013",73.249764,64.132431532858,15.1603709218178,77.6289688051024
"MN10292/MN11076","MN10292","MN11076",75.99111076,64.082431532858,14.6103709218178,74.2789688051024
"MN10292/MN11174","MN10292","MN11174",83.301368785,64.782431532858,13.9603709218178,76.4789688051024
"MN10292/MN11194","MN10292","MN11194",78.875235995,63.732431532858,14.8603709218178,76.7789688051024
"MN10292/MN11197","MN10292","MN11197",76.819225925,64.482431532858,14.4603709218178,74.4789688051024
"MN10292/MN11252","MN10292","MN11252",81.70224984,63.932431532858,13.8603709218178,76.1289688051024
"MN10292/MN11274","MN10292","MN11274",73.8779893,64.782431532858,14.1103709218178,81.6289688051024
"MN10292/MN11368","MN10292","MN11368",81.559471365,64.232431532858,14.0103709218178,78.6289688051024
"MN10292/MN11404","MN10292","MN11404",82.815921965,64.132431532858,14.7103709218178,79.9789688051024
"MN10292/MN11468","MN10292","MN11468",79.10368156,65.282431532858,14.5603709218178,75.9789688051024
"MN10292/MN11494","MN10292","MN11494",80.388687855,63.782431532858,13.8603709218178,77.1289688051024
"MN10292/MN11495","MN10292","MN11495",83.872482695,64.482431532858,14.7603709218178,81.1289688051024
"MN10292/MN11159","MN10292","MN11159",88.841173695,63.782431532858,14.3603709218178,76.9789688051024
"MN10292/MN11264","MN10292","MN11264",80.33157646,63.282431532858,14.6603709218178,78.2789688051024
"MN10292/MN11506","MN10292","MN11506",84.27226243,64.032431532858,14.4603709218178,80.1289688051024
"MN10292/Albany","MN10292","Albany",87.898835745,64.032431532858,13.9603709218178,80.2789688051024
"MN10292/Briggs","MN10292","Briggs",76.93344871,63.882431532858,14.7603709218178,78.9789688051024
"MN10292/Vantage","MN10292","Vantage",77.504562615,65.132431532858,15.0603709218178,78.1289688051024
"MN10318/MN10328","MN10318","MN10328",77.590229705,62.932431532858,15.5603709218178,80.6289688051024
"MN10318/MN10336","MN10318","MN10336",84.01526117,62.432431532858,15.9103709218178,79.7789688051024
"MN10318/MN10369","MN10318","MN10369",75.04877281,62.682431532858,15.2103709218178,77.9789688051024
"MN10318/MN10378","MN10318","MN10378",85.32882316,62.532431532858,14.8103709218178,78.6289688051024
"MN10318/MN10382","MN10318","MN10382",78.589679045,63.282431532858,14.8103709218178,78.1289688051024
"MN10318/MN10389","MN10318","MN10389",84.043816865,62.082431532858,14.5103709218178,79.2789688051024
"MN10318/MN10412","MN10318","MN10412",82.673143485,62.932431532858,14.7603709218178,79.9789688051024
"MN10318/MN10431","MN10318","MN10431",80.04601951,62.882431532858,15.5103709218178,81.7789688051024
"MN10318/MN09028","MN10318","MN09028",80.245909375,62.682431532858,15.0103709218178,83.9789688051024
"MN10318/MN09136","MN10318","MN09136",82.44469792,62.382431532858,15.6103709218178,76.9789688051024
"MN10318/MN09175","MN10318","MN09175",85.61438011,62.682431532858,15.3103709218178,83.6289688051024
"MN10318/MN09229","MN10318","MN09229",79.30357143,62.532431532858,15.7603709218178,79.1289688051024
"MN10318/MN09245","MN10318","MN09245",84.81482064,62.932431532858,15.6103709218178,83.2789688051024
"MN10318/MN09246","MN10318","MN09246",88.212948395,63.382431532858,14.9103709218178,79.6289688051024
"MN10318/Glenn","MN10318","Glenn",76.04822215,63.982431532858,15.0103709218178,84.2789688051024
"MN10318/Norden","MN10318","Norden",76.19100063,62.732431532858,15.6103709218178,80.6289688051024
"MN10318/Linkert","MN10318","Linkert",73.306875395,62.032431532858,15.6603709218178,75.9789688051024
"MN10318/Oklee","MN10318","Oklee",82.130585275,62.782431532858,15.4103709218178,82.2789688051024
"MN10318/Prosper","MN10318","Prosper",87.327721835,62.432431532858,14.4103709218178,85.6289688051024
"MN10318/MN11029","MN10318","MN11029",80.617133415,62.582431532858,14.8103709218178,80.1289688051024
"MN10318/MN11052","MN10318","MN11052",78.16134361,61.882431532858,15.7603709218178,82.9789688051024
"MN10318/MN11064","MN10318","MN11064",83.615481435,61.682431532858,14.5103709218178,75.7789688051024
"MN10318/MN11101","MN10318","MN11101",81.816472625,63.382431532858,14.7103709218178,77.9789688051024
"MN10318/MN11188","MN10318","MN11188",80.78846759,61.332431532858,15.2103709218178,80.6289688051024
"MN10318/MN11234","MN10318","MN11234",82.44469792,62.382431532858,14.9103709218178,79.9789688051024
"MN10318/MN11315","MN10318","MN11315",73.44965387,61.132431532858,15.7103709218178,78.9789688051024
"MN10318/MN11328","MN10318","MN11328",77.390339835,61.532431532858,15.0603709218178,77.6289688051024
"MN10318/MN11439","MN10318","MN11439",77.447451225,63.032431532858,15.3103709218178,82.1289688051024
"MN10318/MN11469","MN10318","MN11469",83.38703587,62.082431532858,14.3603709218178,78.7789688051024
"MN10318/MN11013","MN10318","MN11013",74.30632473,62.432431532858,15.7103709218178,79.6289688051024
"MN10318/MN11076","MN10318","MN11076",77.04767149,62.382431532858,15.1603709218178,76.2789688051024
"MN10318/MN11174","MN10318","MN11174",84.357929515,63.082431532858,14.5103709218178,78.4789688051024
"MN10318/MN11194","MN10318","MN11194",79.931796725,62.032431532858,15.4103709218178,78.7789688051024
"MN10318/MN11197","MN10318","MN11197",77.875786655,62.782431532858,15.0103709218178,76.4789688051024
"MN10318/MN11252","MN10318","MN11252",82.75881057,62.232431532858,14.4103709218178,78.1289688051024
"MN10318/MN11274","MN10318","MN11274",74.93455003,63.082431532858,14.6603709218178,83.6289688051024
"MN10318/MN11368","MN10318","MN11368",82.616032095,62.532431532858,14.5603709218178,80.6289688051024
"MN10318/MN11404","MN10318","MN11404",83.872482695,62.432431532858,15.2603709218178,81.9789688051024
"MN10318/MN11468","MN10318","MN11468",80.16024229,63.582431532858,15.1103709218178,77.9789688051024
"MN10318/MN11494","MN10318","MN11494",81.445248585,62.082431532858,14.4103709218178,79.1289688051024
"MN10318/MN11495","MN10318","MN11495",84.929043425,62.782431532858,15.3103709218178,83.1289688051024
"MN10318/MN11159","MN10318","MN11159",89.897734425,62.082431532858,14.9103709218178,78.9789688051024
"MN10318/MN11264","MN10318","MN11264",81.38813719,61.582431532858,15.2103709218178,80.2789688051024
"MN10318/MN11506","MN10318","MN11506",85.32882316,62.332431532858,15.0103709218178,82.1289688051024
"MN10318/Albany","MN10318","Albany",88.955396475,62.332431532858,14.5103709218178,82.2789688051024
"MN10318/Briggs","MN10318","Briggs",77.99000944,62.182431532858,15.3103709218178,80.9789688051024
"MN10318/Vantage","MN10318","Vantage",78.561123345,63.432431532858,15.6103709218178,80.1289688051024
"MN10328/MN10336","MN10328","MN10336",78.218455005,62.982431532858,16.1603709218178,78.7789688051024
"MN10328/MN10369","MN10328","MN10369",69.251966645,63.232431532858,15.4603709218178,76.9789688051024
"MN10328/MN10378","MN10328","MN10378",79.532016995,63.082431532858,15.0603709218178,77.6289688051024
"MN10328/MN10382","MN10328","MN10382",72.79287288,63.832431532858,15.0603709218178,77.1289688051024
"MN10328/MN10389","MN10328","MN10389",78.2470107,62.632431532858,14.7603709218178,78.2789688051024
"MN10328/MN10412","MN10328","MN10412",76.87633732,63.482431532858,15.0103709218178,78.9789688051024
"MN10328/MN10431","MN10328","MN10431",74.249213345,63.432431532858,15.7603709218178,80.7789688051024
"MN10328/MN09028","MN10328","MN09028",74.44910321,63.232431532858,15.2603709218178,82.9789688051024
"MN10328/MN09136","MN10328","MN09136",76.647891755,62.932431532858,15.8603709218178,75.9789688051024
"MN10328/MN09175","MN10328","MN09175",79.817573945,63.232431532858,15.5603709218178,82.6289688051024
"MN10328/MN09229","MN10328","MN09229",73.506765265,63.082431532858,16.0103709218178,78.1289688051024
"MN10328/MN09245","MN10328","MN09245",79.018014475,63.482431532858,15.8603709218178,82.2789688051024
